RN,LATITUDE,LONGITUDE,ACCOUNT,REGION,COMPANY,SITE,REPORTING_YEAR,COUNTY,SIC,SIC_DESCRIPTION,CO_TPY,NOX_TPY,Pb_TPY,PM10_TPY,PM2_5_TPY,SO2_TPY,VOC_TPY
RN101042885,30.02150686,-94.04882038,JE0010O,10,ENTERPRISE PRODUCTS OPERATING LLC,BEAUMONT MARINE WEST TERMINAL,2016,JEFFERSON,4226,SPECIAL WAREHOUSING AND STORAGE,0.2162,1.2325,0,0.036,0.036,0.001,120.1283
RN100225671,30.08943078,-94.09929678,JE0016C,10,850 PINE STREET INC,ISLAND PARK FABRICATION PLANT,2016,JEFFERSON,3498,FABRICATED PIPE AND PIPE FITTINGS,1.2545,1.8477,0,1.1925,1.019,0.0093,35.9086
RN100224799,29.98715426,-93.94841047,JE0017A,10,LION ELASTOMERS LLC,PORT NECHES SYNTHETIC RUBBER PLANT,2016,JEFFERSON,2822,SYNTHETIC RUBBER,9.677,26.3495,0,6.0237,5.2249,1.3686,88.6735
RN102599719,29.85626896,-94.09788703,JE0024D,10,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL,2016,JEFFERSON,4953,REFUSE SYSTEMS,7.1259,130.348,0.0006,3.66,3.5625,0.6028,14.4456
RN100214683,30.07281347,-94.07652037,JE0026W,10,LDC COMMODITIES BEAUMONT EXPORT ELEVATOR LLC,PORT OF BEAUMONT GRAIN ELEVATOR,2016,JEFFERSON,5153,GRAIN AND FIELD BEANS,0,0,0,19.62,3.38,0,0
RN100216035,30.0072901,-94.02987803,JE0033C,10,CHEMOURS COMPANY FC LLC,CHEMOURS BEAUMONT ANILINE FACILITY,2016,JEFFERSON,2869,"INDUSTRIAL ORGANIC CHEMICALS, NEC",0,0,0,0,0,0,1.3528
RN102561925,29.9828079,-94.21235493,JE0039N,10,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT,2016,JEFFERSON,2822,SYNTHETIC RUBBER,219.1706,241.9063,0,29.686,25.084,1.7866,1062.0214
RN100209287,29.83862715,-93.9594966,JE0040F,10,OXBOW CALCINING LLC,OXBOW CALCINING,2016,JEFFERSON,2999,"PETROLEUM AND COAL PRODUCTS, NEC",33.3251,651.292,0.3745,189.778,99.8115,11182.6501,2.9241
RN102584026,29.89029905,-93.93682468,JE0042B,10,PREMCOR REFINING GROUP INC,VALERO PORT ARTHUR REFINERY,2016,JEFFERSON,2911,PETROLEUM REFINING,750.0888,681.1244,0.0447,233.4786,173.9152,263.1021,883.5332
RN100210426,29.99858301,-94.06963187,JE0043W,10,VALERO PARTNERS LUCAS LLC,LUCAS STATION,2016,JEFFERSON,4612,CRUDE PETROLEUM PIPE LINES,0.1572,0.121,0,0.0061,0.0061,0.2642,22.2617
RN100219252,29.9799879,-93.94412284,JE0052V,10,HUNTSMAN PETROCHEMICAL  LLC,PORT NECHES PLANT,2016,JEFFERSON,2869,"INDUSTRIAL ORGANIC CHEMICALS, NEC",307.2707,525.0916,0.0036,152.6402,66.5896,5.0677,195.2832
RN100542844,30.06106783,-94.06875942,JE0062S,10,EXXONMOBIL OIL CORPORATION,BEAUMONT CHEMICAL PLANT,2016,JEFFERSON,2869,"INDUSTRIAL ORGANIC CHEMICALS, NEC",258.4209,644.1007,0.0336,136.5598,110.3314,5.5285,247.7825
RN100211903,30.06375983,-94.21841795,JE0065M,10,EXXONMOBIL OIL CORP,POLYETHYLENE PLANT,2016,JEFFERSON,2821,PLASTICS MATERIALS AND SYNTHETIC RESINS,128.5992,60.135,0,10.6809,5.2822,0.4002,475.2118
RN102450756,30.06472623,-94.07602713,JE0067I,10,EXXONMOBIL OIL CORPORATION,BEAUMONT REFINERY,2016,JEFFERSON,2911,PETROLEUM REFINING,1781.1312,1951.1497,0.0735,536.9782,533.7405,620.381,1588.1622
RN100715762,29.98394662,-94.06064227,JE0068G,10,SUNOCO PIPELINE LP,HEBERT STATION,2016,JEFFERSON,5171,PETROLEUM BULK STATIONS & TERMINALS,0.1866,0.6456,0,0.0381,0.0381,0.0346,61.5777
RN100218932,30.0378937,-94.06649372,JE0073N,10,CHEMTRADE REFINERY SERVICES INC,BEAUMONT FACILITY,2016,JEFFERSON,2819,INDUSTRIAL INORGANIC CHEMICALS,0.2501,63.5658,0.0003,0.1301,0.1251,16.4166,7.1767
RN100216373,30.06086329,-94.07326922,JE0074L,10,ARKEMA INC,ARKEMA BEAUMONT PLANT,2016,JEFFERSON,2869,"INDUSTRIAL ORGANIC CHEMICALS, NEC",105.0454,75.9171,0,14.7351,4.5346,237.7677,6.7478
RN100213727,29.955732,-93.880862,JE0079B,10,CAROTEX INC,INTEGRITY-GOLDEN TRIANGLE  MARINE SERVICES,2016,JEFFERSON,4491,MARINE CARGO HANDLING,0.6026,1.6225,0,0.0842,0.0842,0.3212,9.2106
RN100214626,29.98878935,-94.00536649,JE0091L,10,SUNOCO PARTNERS MARKETING & TERMINALS LP,NEDERLAND MARINE TERMINAL,2016,JEFFERSON,4226,SPECIAL WAREHOUSING AND STORAGE,29.4842,8.8855,0,0.582,0.582,10.0828,300.4527
RN100210103,29.98792965,-93.93897299,JE0093H,10,MOTIVA ENTERPRISES LLC,PORT NECHES TERMINAL,2016,JEFFERSON,5171,PETROLEUM BULK STATIONS & TERMINALS,0.0953,0.3997,0,0.028,0.028,0.0256,31.4291
RN100238898,29.84597137,-93.95662084,JE0094F,10,MOTIVA ENTERPRISES LLC,PORT ARTHUR TERMINAL,2016,JEFFERSON,5171,PETROLEUM BULK STATIONS & TERMINALS,1.7996,1.0262,0,0.054,0.0176,0.0598,34.8742
RN100209451,29.89010992,-93.94826699,JE0095D,10,MOTIVA ENTERPRISES LLC,PORT ARTHUR REFINERY,2016,JEFFERSON,2911,PETROLEUM REFINING,388.9874,1860.8674,0,476.3775,468.205,385.3045,527.243
RN100228717,30.02431625,-94.03949352,JE0098U,10,ENTERPRISE REFINED PRODUCTS COMPANY LLC,BEAUMONT TERMINAL,2016,JEFFERSON,4613,REFINED PETROLEUM PIPELINES,0.622,0.1009,0,0.0005,0.0005,0.0011,49.894
RN102027174,29.90241561,-94.00974215,JE0100M,10,COLONIAL PIPELINE COMPANY,PORT ARTHUR PRODUCTS STATION,2016,JEFFERSON,4613,REFINED PETROLEUM PIPELINES,0.0338,0.0371,0,0.0032,0.0032,0.0118,45.3749
RN100634922,29.97170003,-94.05302417,JE0113D,10,BASF CORPORATION,BASF BEAUMONT,2016,JEFFERSON,2879,"AGRICULTURAL CHEMICALS, NEC",21.1542,39.7176,0,8.1458,8.0935,0.3546,40.8053
RN100217389,29.90290478,-93.96631642,JE0135Q,10,FLINT HILLS RESOURCES PORT ARTHUR LLC,PORT ARTHUR CHEMICALS,2016,JEFFERSON,2869,"INDUSTRIAL ORGANIC CHEMICALS, NEC",373.8039,688.1701,0,74.7932,74.7932,4.4043,148.6201
RN102308053,29.89379566,-93.99314107,JE0140A,10,TOTAL PETROCHEMICALS USA INC,WEST PORT ARTHUR TANK FARM,2016,JEFFERSON,4789,"TRANSPORTATION SERVICES, NEC",0,0,0,0,0,0,10.1988
RN102553336,29.98403746,-94.06069831,JE0149F,10,EXXONMOBIL OIL CORPORATION,COLONIAL PIPELINE,2016,JEFFERSON,5171,PETROLEUM BULK STATIONS & TERMINALS,0,0,0,0,0,0,62.2118
RN101954394,29.90233889,-94.00962472,JE0160R,10,EXPLORER PIPELINE CO,PORT ARTHUR TANK FARM,2016,JEFFERSON,4613,REFINED PETROLEUM PIPELINES,0,0,0,0,0,0,7.1157
RN102601994,30.06392837,-94.21717606,JE0164J,10,SUEZ WTS USA INC,BEAUMONT PLANT,2016,JEFFERSON,2899,"CHEMICAL PREPARATIONS, NEC",3.7505,4.5472,0,2.244,2.1175,0.6695,12.7542
RN102198611,29.74806483,-94.23221359,JE0173I,10,UNITED STATES DEPARTMENT OF ENERGY,BIG HILL SPR,2016,JEFFERSON,5171,PETROLEUM BULK STATIONS & TERMINALS,0.093,0.42,0,0.024,0.024,0.018,2.764
RN101971265,29.96267015,-93.92561885,JE0177A,10,UCAR PIPELINE INC,GROVES COMPRESSOR STATION,2016,JEFFERSON,4922,NATURAL GAS TRANSMISSION,0.4691,0.2351,0,0,0,0,4.1612
RN101062032,29.93071935,-94.00890389,JE0203B,10,DCP OPERATING COMPANY  LP,PORT ARTHUR GAS PLANT,2016,JEFFERSON,1321,NATURAL GAS LIQUIDS,30.2706,36.8572,0,3.0541,3.0541,15.9158,19.9784
RN100219716,29.90233889,-94.00962472,JE0228I,10,VALERO PARTNERS PAPS LLC,EL VISTA TERMINAL,2016,JEFFERSON,4613,REFINED PETROLEUM PIPELINES,0.0046,0.0092,0,0.0001,0.0001,0.0003,47.9671
RN100640283,29.89551577,-93.93189205,JE0318G,10,KMTEX LLC,KMCO PORT ARTHUR,2016,JEFFERSON,2869,"INDUSTRIAL ORGANIC CHEMICALS, NEC",38.3327,29.2142,0,3.0719,3.0719,0,14.27
RN101622876,30.06109783,-94.07046774,JE0320T,10,NECHES RIVER TREATMENT CORP,LNVA - NORTH PLANT REGIONAL TREATMENT PLANT,2016,JEFFERSON,4941,WATER SUPPLY,0,0,0,0,0,0,8.7996
RN100211424,30.02490578,-94.07855247,JE0342J,10,DCP OPERATING COMPANY  LP,SPINDLETOP COMPRESSOR STATION,2016,JEFFERSON,4922,NATURAL GAS TRANSMISSION,7.1879,11.5125,0,1.8712,1.8712,0.1161,13.1239
RN102559291,30.0072901,-94.02987803,JE0343H,10,OCI BEAUMONT LLC,BEAUMONT PLANT,2016,JEFFERSON,2869,"INDUSTRIAL ORGANIC CHEMICALS, NEC",310.5648,67.5683,0,35.312,3.15,3.4333,43.6489
RN101923589,29.7190423,-93.9433327,JE0350K,10,PAPCO INC,CLAM LAKE COMPRESSOR STATION 1,2016,JEFFERSON,1311,CRUDE PETROLEUM & NATURAL GAS,36.994,20.2594,0,0.2414,0.093,0.0099,37.1434
RN100221928,29.98109419,-93.95233756,JE0351I,10,AIR LIQUIDE LARGE INDUSTRIES US LP,PORT NECHES ASU COGEN PLANT,2016,JEFFERSON,2813,INDUSTRIAL GASES,21.16,26.65,0,28.99,25.8099,0.2131,6.408
RN100213248,30.14570354,-94.15438249,JE0419W,10,LOWER NECHES VALLEY AUTHORITY,NECHES 1 PUMPING STATION,2016,JEFFERSON,4941,WATER SUPPLY,26.1032,19.3443,0,1.3944,1.3944,0.0426,2.181
RN101993236,30.17435619,-94.19085431,JE0422K,10,LOWER NECHES VALLEY AUTHORITY,BI 1ST PUMPING PLANT,2016,JEFFERSON,4941,WATER SUPPLY,8.5925,5.8968,0,0.2144,0.2144,0.007,0.3639
RN102736089,30.0081587,-94.03103738,JE0425E,10,LUCITE INTERNATIONAL INC,BEAUMONT PLANT,2016,JEFFERSON,2869,"INDUSTRIAL ORGANIC CHEMICALS, NEC",42.0207,360.4191,0,9.2664,8.1305,301.7358,22.8256
RN100217330,29.99489343,-94.16923396,JE0505F,10,GOLDEN TRIANGLE LANDFILL TX LP,GOLDEN TRIANGLE LANDFILL,2016,JEFFERSON,4953,REFUSE SYSTEMS,19.52,3.59,0,8.4902,4.7601,0.81,24.71
RN100209857,29.89182209,-93.93542462,JE0508W,10,CHEVRON PHILLIPS CHEMICAL COMPANY LP,PORT ARTHUR PLANT,2016,JEFFERSON,2869,"INDUSTRIAL ORGANIC CHEMICALS, NEC",119.2721,645.7967,0,84.3206,81.9334,5.7754,172.5042
RN102514791,29.957163,-94.3605935,JE0730T,10,CUSTOM BLAST SERVICES INC,CUSTOM BLAST SERVICES NEDERLAND,2016,JEFFERSON,3479,METAL COATING AND ALLIED SERVICES,2.8046,13.0191,0,1.0276,1.0276,0.8561,21.743
RN100542349,30.0122365,-94.11819521,JE0769P,10,DCP OPERATING COMPANY  LP,WEST BEAUMONT GAS PLANT,2016,JEFFERSON,1321,NATURAL GAS LIQUIDS,3.7409,4.0952,0,0.3453,0.3453,0.0245,4.3523
RN101941284,29.89029905,-93.93682468,JE0824J,10,AIR PRODUCTS LLC,AIR PRODUCTS PORT ARTHUR FACILITY,2016,JEFFERSON,2813,INDUSTRIAL GASES,51.0479,137.259,0,91.4267,91.1938,52.9735,23.36
RN102530268,30.04649,-94.0857599,JE0870C,10,MOTIVA ENTERPRISES LLC,BEAUMONT TERMINAL,2016,JEFFERSON,5171,PETROLEUM BULK STATIONS & TERMINALS,0,0,0,0,0,0,20.9994
RN102845435,29.89010992,-93.94826699,JEA003C,10,PRAXAIR INC,PRAXAIR PORT ARTHUR HYDROGEN FACILITY,2016,JEFFERSON,2813,INDUSTRIAL GASES,16.4522,19.949,0,18.51,18.51,0.12,2.3445
RN104964267,29.97531187,-93.94491026,JEA007G,10,TPC GROUP LLC,PORT NECHES OPERATIONS C4 PLANT,2016,JEFFERSON,2869,"INDUSTRIAL ORGANIC CHEMICALS, NEC",53.0945,21.4003,0,10.1362,10.1362,0.1468,56.7066
RN104751169,29.97978614,-94.21541843,JEA011K,10,TOTAL PETROCHEMICALS & REFINING USA INC,TOTAL CRAY VALLEY BEAUMONT,2016,JEFFERSON,2821,PLASTICS MATERIALS AND SYNTHETIC RESINS,14.74,2.85,0,4.54,0.08,0.01,59.9833
RN105179832,29.91251138,-94.01496263,JEA018R,10,ENTERPRISE REFINED PRODUCTS COMPANY LLC,PORT ARTHUR PRODUCTS TERMINAL,2016,JEFFERSON,4613,REFINED PETROLEUM PIPELINES,0.4064,0.8914,0,0.0546,0.0546,0.0509,84.5425
RN107828345,29.97989458,-93.94402192,JEA028B,10,KOCH PIPELINE COMPANY LP,PIPELINE EQUIPMENT,2016,JEFFERSON,4613,REFINED PETROLEUM PIPELINES,0,0,0,0,0,0,4.6167
RN109031641,30.0072901,-94.02987803,JEA030D,10,DOW CHEMICAL COMPANY,DOW BEAUMONT ANILINE,2016,JEFFERSON,2869,"INDUSTRIAL ORGANIC CHEMICALS, NEC",56.1729,28.1375,0,0.0009,0.0009,0.1199,7.6672
RN100210822,27.27452552,-98.1559935,JG0017B,14,DCP OPERATING COMPANY LP,LA GLORIA GAS PLANT,2016,JIM WELLS,1321,NATURAL GAS LIQUIDS,184.4918,78.9517,0,5.8203,5.8203,11.2823,62.4193
RN100213719,32.38550651,-97.39239926,JH0025O,4,JOHNS MANVILLE SALES CORP,JOHNS MANVILLE,2016,JOHNSON,3296,MINERAL WOOL,341.2104,61.0697,0.0012,197.6556,143.9191,28.6164,47.928
RN100210889,32.24610293,-97.54991774,JH0045I,4,TEXAS LIME COMPANY,TEXAS LIME,2016,JOHNSON,3274,LIME,133.7408,543.0274,0.0002,73.0167,28.5685,49.1304,4.3832
RN100223312,32.4010345,-97.40881083,JH0230L,4,BRAZOS ELECTRIC POWER COOPERATIVE INC,JOHNSON COUNTY GENERATION FACILITY,2016,JOHNSON,4911,ELECTRIC SERVICES,35.85,60.16,0,12.971,12.281,1.115,3.0323
RN100763895,32.4010715,-97.40688117,JH0263T,4,JAMES HARDIE BUILDING PRODUCTS,CLEBURNE PLANT,2016,JOHNSON,3272,"CONCRETE PRODUCTS, NEC",4.3443,12.6609,0,17.4947,12.8863,0.1988,11.071
RN100773381,32.40683855,-97.40367503,JH0376F,4,TECHNICAL CHEMICAL CO,TECHNICAL CHEMICAL,2016,JOHNSON,2899,"CHEMICAL PREPARATIONS, NEC",0.39,0.46,0,0.01,0.01,0.01,26.5435
RN100825462,32.35780911,-97.19863355,JH0398S,4,IESI TX LANDFILL LP,IESI TURKEY CREEK LANDFILL LANDFILL,2016,JOHNSON,4953,REFUSE SYSTEMS,2.5,0.46,0,6.245,3.432,0.88,10.618
RN103900858,32.41059546,-97.15393908,JHA009I,4,JOHNSON COUNTY PIPE INC,JOHNSON COUNTY PIPE,2016,JOHNSON,3084,"PLASTICS, PIPE",0,0,0,0.0371,0.0371,0,0.9883
RN104928676,32.49970247,-97.55173114,JHA012L,4,ETC TEXAS PIPELINE LTD,GODLEY PLANT,2016,JOHNSON,1321,NATURAL GAS LIQUIDS,38.2321,47.6113,0,5.5624,5.5624,15.6156,10.9515
RN104380811,32.4106877,-97.20682634,JHA015O,4,AMERICAN FILM & PRINTING LTD,AMERICAN FILM & PRINTING LTD,2016,JOHNSON,2759,"COMMERCIAL PRINTING, NEC",0.04,0.29,0,0.008,0.008,0.0004,4.13
RN104927876,32.37068993,-97.54199931,JHA018R,4,COWTOWN GAS PROCESSING PARTNERS LP,WEST JOHNSON COUNTY PLANT,2016,JOHNSON,1311,CRUDE PETROLEUM & NATURAL GAS,11.3689,30.7327,0,2.7398,2.7398,0.1427,12.6457
RN105633085,32.48524176,-97.31284792,JHA042P,4,SWG PIPELINE LLC,BURLESON COMRPESSOR STATION,2016,JOHNSON,1311,CRUDE PETROLEUM & NATURAL GAS,6.0432,38.8874,0,3.4482,3.4482,0.2044,5.2915
RN105538607,32.52331529,-97.10262559,JHA043Q,4,TEXAS MIDSTREAM GAS SERVICES LLC,MIDLOTHIAN COMPRESSION FACILITY,2016,JOHNSON,1311,CRUDE PETROLEUM & NATURAL GAS,9.3614,3.6444,0,1.6038,1.6038,0.588,0.441
RN106923295,32.51365303,-97.43694918,JHA117M,4,BOSQUE DISPOSAL SYSTEMS LLC,LUNA #2 SWD,2016,JOHNSON,1389,OIL AND GAS FIELD SERVICES NEC,0,0,0,0,0,0,0.506
RN105892400,32.44549583,-97.25321423,JHA118N,4,BOSQUE DISPOSAL SYSTEMS LLC,ROSE #1 SWD,2016,JOHNSON,1389,OIL AND GAS FIELD SERVICES NEC,0,0,0,0,0,0,11.6093
RN104130604,32.52385907,-99.75067847,JIA001A,3,ABILENE ENVIRONMENTAL LANDFILL INC,ABILENE ENVIRONMENTAL LANDFILL,2016,JONES,4953,REFUSE SYSTEMS,0.008,0.01,0,7.226,3.496,0.0001,32.613
RN100212612,28.8555359,-97.88627345,KA0018C,13,RED EWALD INC,RED EWALD,2016,KARNES,3089,"PLASTICS PRODUCTS, NEC",0,0,0,0.2074,0,0,29.7789
RN100218346,28.8824303,-97.90012214,KA0039R,13,MAVERICK MAINTENANCE & SUPPLY LLC,MARKET STREET PLANT,2016,KARNES,3084,"PLASTICS, PIPE",0,0,0,0.063,0.058,0,7.2519
RN102318565,28.9021096,-97.90249494,KA0041H,13,LF MANUFACTURING INC,RIDDLEVILLE PLANT,2016,KARNES,4619,"PIPELINES, NEC",0,0,0,0.6037,0.6036,0,10.4562
RN100218783,32.72027192,-96.27019232,KB0015U,4,OLDCASTLE BUILDING ENVELOPE INC,VISTAWALL,2016,KAUFMAN,3354,ALUMINUM EXTRUDED PRODUCTS,2.0811,2.4772,0,0.2634,0.2393,0.0149,1.9258
RN100804467,32.72858556,-96.31703536,KB0104U,4,CONECSUS LLC,CONECSUS TEJAS FACILITY,2016,KAUFMAN,3555,PRINTING TRADES MACHINERY,0.827,0.9845,0.3401,16.4859,16.1458,0.0599,3.3219
RN100754779,32.74101551,-96.44135191,KB0156B,4,SMURFIT KAPPA NORTH AMERICA LLC,FORTNEY MILL,2016,KAUFMAN,2631,PAPERBOARD MILLS,65.9691,81.623,0.0097,14.5625,14.4722,80.492,11.6045
RN100213420,32.75687927,-96.4688542,KB0176S,4,LUMINANT GENERATION COMPANY LLC,FORNEY POWER PLANT,2016,KAUFMAN,4911,ELECTRIC SERVICES,1125.2863,1198.9628,0,140.0118,140.0116,20.2822,6.9778
RN104728795,32.7287374,-96.32692197,KBA004D,4,HUNTER PANELS LLC,HUNTER PANELS,2016,KAUFMAN,3086,"PLASTICS, FOAM PRODUCTS",0.7196,0.8567,0,0.1851,0.1851,0.0051,22.9471
RN100220268,29.99684749,-98.82933092,KC0013N,13,OASIS PIPELINE COMPANY TEXAS LP,COMFORT COMPRESSOR STATION,2016,KENDALL,4922,NATURAL GAS TRANSMISSION,26.8813,104.5674,0,2.1559,2.1559,1.1104,2.3357
RN102806650,33.65189153,-95.57680447,LA0003V,5,TURNER INDUSTRIES GROUP LLC,TURNER INDUSTRIES GROUP PARIS PLANT,2016,LAMAR,3498,FABRICATED PIPE AND PIPE FITTINGS,1.2748,2.64,0,1.1831,1.1763,0.0091,43.9814
RN100216555,33.70071667,-95.55528105,LA0045F,5,PARIS GENERATION LP,PARIS GENERATION,2016,LAMAR,4911,ELECTRIC SERVICES,17.6036,229.4193,0,14.4903,14.4128,0.7178,28.9109
RN101462570,33.7184152,-95.83427185,LA0175O,5,LOAD TRAIL INC,LOAD TRAIL TRAILER MFG PLANT,2016,LAMAR,3523,FARM MACHINERY AND EQUIPMENT,0,0,0,0,0,0,1.3555
RN100218882,33.63222352,-95.59265716,LA0182R,5,LUMINANT GENERATION COMPANY LLC,LAMAR POWER PLANT,2016,LAMAR,4911,ELECTRIC SERVICES,767.8315,688.9944,0,74.3631,74.3629,12.6814,8.6209
RN100225374,33.68618281,-95.55984084,LA0183P,5,SILGAN CAN COMPANY,PARIS PLANT,2016,LAMAR,3411,METAL CANS,7.94,9.24,0,0.72,0.72,0.052,14.3376
RN105240782,33.51735515,-95.6487153,LAA003C,5,GULF CROSSING PIPELINE COMPANY LLC,PARIS COMPRESSOR STATION,2016,LAMAR,4922,NATURAL GAS TRANSMISSION,1.75,14.85,0,4.391,3.971,1.991,25.3683
RN100224534,34.18490766,-102.5646693,LB0047N,2,SOUTHWESTERN PUBLIC SERVICE COMPANY,TOLK STATION,2016,LAMB,4911,ELECTRIC SERVICES,7795.9731,3996.8899,0.0462,293.7989,78.5832,14968.2462,101.6927
RN100219336,34.1881073,-102.5635809,LB0059G,2,SAVAGE TOLK ENERGY SERVICES,TOLK STATION,2016,LAMB,1241,COAL MINING SERVICES,0,0,0,6.15,4.436,0,0
RN100213495,34.16279953,-102.2892364,LB0075I,2,PHILLIPS 66 PIPELINE LLC,OLTON PUMP STATION,2016,LAMB,4612,CRUDE PETROLEUM PIPE LINES,9.22,6.0792,0,0.0255,0.0255,0.0016,0.1549
RN106225303,28.37758209,-99.26497455,LDA005E,16,PLAINS PIPELINE LP,GARDENDALE SOUTH PGS GARDENDALE TERMINAL,2016,LA SALLE,4612,CRUDE PETROLEUM PIPE LINES,3.3846,5.4471,0,0.8963,0.8963,0.0375,44.0713
RN100218833,29.43566478,-96.96470255,LE0018K,14,CAPITAL STAR OIL AND GAS INC,NORTH WORD GAS PLANT,2016,LAVACA,1311,CRUDE PETROLEUM & NATURAL GAS,22.2713,17.4634,0,1.6949,1.6949,342.8302,12.484
RN100214642,30.17122685,-96.86877742,LF0053U,11,LF MANUFACTURING INC,MAIN PLANT,2016,LEE,3089,"PLASTICS PRODUCTS, NEC",0,0,0,3.9065,3.9064,0,31.8531
RN102606449,30.18570545,-96.98234319,LF0056O,11,LF MANUFACTURING INC,QFRP PLANT,2016,LEE,3089,"PLASTICS PRODUCTS, NEC",0,0,0,5.5678,5.5674,0,45.6542
RN100211093,31.34437909,-96.16429235,LG0006S,9,NUCOR CORPORATION,NUCOR STEEL,2016,LEON,3312,BLAST FURNACES AND STEEL MILLS,1005.5602,170.3079,0.0961,227.6775,104.9572,250.0816,60.0357
RN100224575,30.36983395,-95.01692586,LH0027W,12,UNION TANK CAR COMPANY,CLEVELAND PLANT,2016,LIBERTY,4741,RENTAL OF RAILROAD CARS,3.7484,4.6,0,0.27,0,0.0301,26.6849
RN100215672,31.30617202,-96.5104275,LI0008P,9,US SILICA COMPANY,KOSSE PLANT,2016,LIMESTONE,3295,"MINERALS, GROUND OR TREATED",3.7166,4.4245,0,18.6041,8.2497,0.0265,0.4869
RN100542927,31.31046685,-96.13736976,LI0027L,9,NRG TEXAS POWER LLC,LIMESTONE ELECTRIC GENERATION STATION,2016,LIMESTONE,4911,ELECTRIC SERVICES,2217.533,8791.8212,0.0733,639.2664,503.3894,20829.733,32.4234
RN102062692,31.61660375,-96.4974549,LI0090E,9,MEXIA LANDFILL TX LP,MEXIA LANDFILL,2016,LIMESTONE,4953,REFUSE SYSTEMS,2.729,0.599,0,0.539,0.389,0.179,0.797
RN100542802,28.45821499,-98.1806045,LK0009T,14,DIAMOND SHAMROCK REFINING COMPANY LP,THREE RIVERS REFINERY,2016,LIVE OAK,2911,PETROLEUM REFINING,296.8624,305.0572,0.0087,60.2139,53.589,32.1378,330.384
RN109511428,28.45913775,-98.18531993,LKA018R,14,VALERO ENERGY PARTNERS LP,VALERO PARTNERS THREE RIVERS,2016,LIVE OAK,5171,PETROLEUM BULK STATIONS & TERMINALS,0,0,0,0,0,0,71.4954
RN109511428,28.45913775,-98.18531993,LKA018R,14,VALERO ENERGY PARTNERS LP,VALERO PARTNERS THREE RIVERS,2016,LIVE OAK,5171,PETROLEUM BULK STATIONS & TERMINALS,0,0,0,0,0,0,71.4954
RN100219468,30.55120062,-98.37235131,LL0006O,11,LOWER COLORADO RIVER AUTHORITY,TC FERGUSON POWER PLANT,2016,LLANO,4911,ELECTRIC SERVICES,18.3089,76.9823,0,52.1632,52.1573,7.7,6.2472
RN100221159,33.54877051,-101.8075518,LN0002A,2,ARCHER DANIELS MIDLAND COMPANY,LUBBOCK FACILITY,2016,LUBBOCK,2074,COTTONSEED OIL MILLS,6.69,7.96,0,120.44,24.98,0.05,82.66
RN100217678,33.60384615,-101.8363678,LN0056A,2,LUBBOCK POWER & LIGHT,MASSENGALE STATION,2016,LUBBOCK,4911,ELECTRIC SERVICES,13.4839,12.5,0,3.0218,3.0218,0.1808,0.7055
RN102545142,33.52157807,-101.7868077,LN0057V,2,LUBBOCK POWER & LIGHT,COOKE STATION 2,2016,LUBBOCK,4911,ELECTRIC SERVICES,13.015,34.4699,0,4.0211,4.0211,0.0947,0.6544
RN100223130,33.56880059,-101.836159,LN0066U,2,PYCO INDUSTRIES INC,PYCO IND AVENUE A FACILITY,2016,LUBBOCK,2074,COTTONSEED OIL MILLS,25.05,19.45,0,546.8613,8.953,0.21,176.65
RN100224765,33.52480172,-101.7414034,LN0081B,2,SOUTHWESTERN PUBLIC SERVICE COMPANY,JONES STATION POWER PLANT,2016,LUBBOCK,4911,ELECTRIC SERVICES,192.7492,702.698,0.0029,50.3731,48.2843,5.0185,33.9707
RN100223692,33.58449555,-101.8496427,LN0206F,2,LUBBOCK POWER & LIGHT,BRANDON STATION,2016,LUBBOCK,4911,ELECTRIC SERVICES,50.8559,11.1065,0,0.8066,0.8066,0.0733,0.2567
RN100213693,33.5489816,-101.8001817,LN0411C,2,PYCO INDUSTRIES INC,COTTONSEED OIL MILL,2016,LUBBOCK,2074,COTTONSEED OIL MILLS,0,0,0,5.7561,0,0,0
RN101615292,31.56184803,-97.10163169,MB0049P,9,FIKES WHOLESALE INC,WACO TERMINAL,2016,MCLENNAN,5171,PETROLEUM BULK STATIONS & TERMINALS,0.9712,0.3884,0,0,0,0.0055,16.735
RN100216969,31.51148689,-97.16869361,MB0095I,9,OWENS-BROCKWAY GLASS CONTAINER INC,GLASS CENTER,2016,MCLENNAN,3221,GLASS CONTAINERS,72.227,140.3705,0.04,61.1872,59.6172,97.6059,12.164
RN100519636,31.61490043,-97.10874326,MB0112K,9,MOTIVA ENTERPRISES LLC,WACO TERMINAL,2016,MCLENNAN,5171,PETROLEUM BULK STATIONS & TERMINALS,4.6026,2.2204,0,0.0594,0.0594,0,12.8376
RN100218254,31.48630043,-97.24749349,MB0123F,9,LEHIGH CEMENT COMPANY,LEHIGH PORTLAND CEMENT,2016,MCLENNAN,3241,"CEMENT, HYDRAULIC",119.0725,368.88,0.004,50.2782,27.0972,56.3,20.6321
RN100218866,31.49298311,-97.22021647,MB0168G,9,PACKAGING CORPORATION OF AMERICA,PACKAGING CORP OF AMERICA,2016,MCLENNAN,2653,CORRUGATED AND SOLID FIBER BOX,3.8877,4.6284,0,0.5662,0.5654,0,67.123
